title,publishedAt,duration,topic_categories,view_count,like_count,comment_count,tags,channel_title,playlist_name,playlist_ID,channel_ID,url
MIKA - Grace Kelly (Extended Version),2009-12-14T03:26:50Z,PT3M23S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",39744211,244337.0,10786.0,"['MIKA', 'Casablanca', 'Records/Island', 'Pop', 'MIKA Grace Kelly (Extended Version)', 'Grace Kelly (Extended Version)', 'Grace Kelly', 'mika grace kelly', 'mica grace kelly', 'grace kelly music video', 'mika eurovision', 'mika eurovision host', 'mika eurovision host 2022', 'mika eurovision 2022', 'eurovision host 2022', 'eurovision host', 'grace kelly eurovision', 'grace kelly eurovision 2022', 'could be brown', 'could be blue', 'could be purple', 'could be violet sky', 'why']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,EaEPCsQ4608
Popular Song,2018-10-30T07:07:20Z,PT3M21S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",4048745,38797.0,118.0,"['MIKA', 'ミーカ', 'Ariana Grande', 'アリアナグランデ', 'アリアナ・グランデ', 'Yours Truly', 'Popular Song', 'ポピュラー・ソング']",MIKA - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCuvYmaUR4lpW7kWmgCUpfqA,zyi9TaN2i-Y
Just Give Me a Reason,2015-08-28T20:16:04Z,PT4M3S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",113194110,878787.0,279.0,"['P!NK', 'ピンク', '紅粉佳人', 'Nate Ruess', 'The Truth About Love', 'Just Give Me a Reason']",P!nk - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCUlTyoiUjykZj7ZReC0bF0g,a1pWN2ixeVY
MIKA - Love Today,2009-10-07T21:49:40Z,PT3M23S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",52354481,269498.0,11156.0,"['MIKA', 'Pop', 'MIKA Love Today', 'mica love today', 'mika official video', 'love today music video', ""Everybody's gonna love today"", 'Anyway you want to', 'Anyway you’ve got to', 'Love love me', 'Shock shock me', 'noughties pop', 'mika eurovision', 'mika eurovision host', 'mika eurovision host 2022', 'mika eurovision 2022', 'eurovision host 2022', 'eurovision 2022', 'mika love today official music video']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,AWiccrTB4LM
"MIKA - Relax, Take It Easy",2009-12-23T17:28:16Z,PT3M56S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",144940099,1186158.0,31875.0,"['MIKA', 'Pop', 'MIKA Relax', 'Take It Easy', 'MIKA Relax Take It Easy', 'Relax Take It Easy', 'relax', 'mika take it easy', 'MIKA Relax Take It Easy lyric video', 'For there is nothing that we can do', 'Blame it on me or blame it on you', ""It's as if I'm scared"", ""It's as if I'm terrified"", 'Are you scared', 'Are we playing with fire?', 'mika eurovision', 'mika eurovision host', 'mika eurovision 2022', 'mika eurovision host 2022', 'mika eurovision live', 'mica', 'take']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,RVmG_d3HKBA
MIKA - Big Girl (You Are Beautiful),2009-11-23T19:41:25Z,PT3M10S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",36193913,218155.0,14307.0,"['MIKA', 'Pop', 'uk pop', 'mika pop', 'mika music', 'Big Girl (You Are Beautiful)', 'mika big girl', 'big girl song', 'body confidence', 'pop hits', 'noughties pop', 'noughties hit', 'eurovision host', 'mika eurovision 2022', 'mika eurovision host 2022', 'mika eurovision', 'mica', 'Walks in to the room', 'Feels like big balloon', 'you are beautiful']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,yDSK91mUNLU
09.Stuck in the Middle - Mika,2008-07-31T13:11:07Z,PT4M9S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",560682,2732.0,127.0,"['Pop', 'Stuck', 'in', 'the', 'Middle', 'Mika', 'Life', 'Cartoon', 'Motion']",Pinkgirlie1995,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCZFN1LdjMnDzE0G6R1-q3qw,0soIRsrjLXo
MIKA - Happy Ending (Long Version),2009-11-23T23:15:32Z,PT3M40S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",40064533,163597.0,6740.0,"['MIKA', 'Casablanca', 'Pop', 'MIKA Happy Ending', 'Happy Ending', 'Happy Ending MIKA', 'Happy Ending official music video', 'Happy Ending remastered video', 'MIKA remastered', 'MIKA remastered videos', '#remastered', 'hd music videos', 'remastered music videos', 'Island']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,oFkSMHle8-M
MIKA - We Are Golden,2009-11-24T11:54:56Z,PT4M7S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",44840589,237800.0,15489.0,"['MIKA', 'Pop', 'MIKA We Are Golden', 'we are golden', 'MIKA We Are Golden official music video', 'mika official video', 'we are golden mica', 'Teenage dreams in teenage circus', 'Running around like clown on purpose', 'Who gives damn about the family you come from', ""No giving up when you're young and you want some"", '(Running around again', 'Running from running', 'We are not what you think we are', 'mika eurovision', 'mika eurovision 2022', 'mika', 'eurovision', '2022']",MIKAVEVO,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCbSZmyCsCMsMwCr3kHnTl6w,hEhutIEUq8k
Stay,2018-07-24T17:23:37Z,PT4M1S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",64755944,489207.0,328.0,"['Rihanna', 'リアーナ', 'Mikky Ekko', 'ミッキー･エッコ', 'Unapologetic', 'Stay']",Rihanna - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCvWtix2TtWGe9kffqnwdaMw,2aLO6Ecof4s
Hey There Delilah,2018-07-26T03:57:00Z,PT3M53S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",55216378,614336.0,3035.0,"[""Plain White T's"", 'プレインホワイトティーズ', 'プレイン・ホワイト・ティーズ', 'All That We Needed', 'Hey There Delilah']",Plain White T's - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCy4q3Mhtp7l1e06PvtT1j2g,oEeet9t--tI
Perfect,2017-03-03T12:20:53Z,PT4M24S,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",271948788,2484082.0,3249.0,"['Ed Sheeran', '÷', 'Perfect']",Ed Sheeran - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UClmXPfaYhXOYsNn_QUyheWQ,ORrFJ63nlcA
Burn,2022-10-11T10:09:52Z,PT3M52S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",19511712,136224.0,22.0,"['Ellie Goulding', 'エリーゴールディング', 'エリー・ゴールディング', 'Halcyon Nights', 'Burn', 'バーン']",Ellie Goulding - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCZSxBlUEOKgXkzaj_VlBLlg,Yw-vvxnG9Y4
Someone Like You,2015-08-12T00:42:42Z,PT4M46S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",80011259,539952.0,485.0,"['Adele', '21', 'Someone Like You']",Adele - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCRw0x9_EfawqmgDI2IgQLLg,XqoanTj5pNY
Underwater,2019-01-09T08:09:44Z,PT3M12S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",362915,3610.0,2.0,"['MIKA', 'ミーカ', 'The Origin Of Love', 'Underwater', 'アンダーウォーター']",MIKA - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCuvYmaUR4lpW7kWmgCUpfqA,itjrxQ16C9E
Photograph,2015-08-07T22:58:09Z,PT4M19S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",156363492,1215769.0,3234.0,"['Ed Sheeran', 'x', 'Photograph']",Ed Sheeran - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UClmXPfaYhXOYsNn_QUyheWQ,SlbfAYvA_gI
Maneater,2018-07-20T10:39:43Z,PT4M19S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",66891188,462081.0,410.0,"['Nelly Furtado', 'ネリーファータド', 'ネリー・ファータド', 'Loose', 'Maneater', 'マンイーター']",Nelly Furtado - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCWV94Z763GSdhLQ8WIb2JRQ,nVq_Gua4wsQ
Regulate,2018-12-13T18:51:29Z,PT4M9S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",66626880,795889.0,554.0,"['Warren G', 'ウォーレンジー', 'ウォーレンG', 'Nate Dogg', 'ネイトドツグ', 'Regulate… G Funk Era', 'Regulate', 'レギュレイト']",Warren G - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCdVRxxZs3-ZP7lNso5lO2RQ,a02YJhCeTQk
The Next Episode,2018-07-28T20:02:11Z,PT2M42S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",76898293,837865.0,360.0,"['Dr. Dre', 'ドクタードレー', 'ドクター・ドレー', 'Snoop Dogg', 'スヌープドッグ', 'スヌープ・ドッグ', '2001', 'The Next Episode', 'ネクストエピソード', 'ザ・ネクスト・エピソード']",Dr. Dre - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC1g7JmTw4Gv8W9YINg3M1FA,nL2HPPHdPAA
Changes,2018-10-19T11:37:31Z,PT4M29S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",51721233,566932.0,1134.0,"['2Pac', 'トゥパツク', '2パック', 'Talent', 'タレント', 'Greatest Hits', 'Changes', 'チェンジズ']",2Pac - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC5RrGzC-JXglhFW5NhT4r6w,xg3J5slvB-k
What Goes Around... /... Comes Around (Interlude),2017-02-19T07:23:48Z,PT7M29S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",92869129,573727.0,1716.0,"['Justin Timberlake', 'ジャスティンティンバーレイク', '賈斯汀', 'FutureSex/LoveSounds Deluxe Edition', 'What Goes Around.../...Comes Around (Interlude)']",Justin Timberlake - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC6VwktUsQQDCkHG1h6YftAQ,bxBiTm7vtCs
I Know What You Want,2015-09-23T16:08:44Z,PT5M25S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",53046399,641239.0,332.0,"['Busta Rhymes', '巴斯達韻', 'Mariah Carey', 'MARIAH CAREY', 'マライアキャリー', '瑪麗亞凱莉', 'Flipmode Squad', ""It Ain't Safe No More. . ."", 'I Know What You Want']",Busta Rhymes - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCaSeNTljGkpoj1ijhs72nag,qjzNsIYHIns
Do For Love,2018-07-30T12:59:46Z,PT4M42S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",78501044,778234.0,3163.0,"['2Pac', 'トゥパツク', '2パック', 'R U Still Down? [Remember Me]', 'Do For Love']",2Pac - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC5RrGzC-JXglhFW5NhT4r6w,Y2cWHiKaFjc
California Love (Original Version),2018-10-19T11:37:30Z,PT4M45S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",56240525,660764.0,451.0,"['2Pac', 'トゥパツク', '2パック', 'Roger Troutman', 'ロジヤー', 'Dr. Dre', 'ドクタードレー', 'ドクター・ドレー', 'Greatest Hits', 'California Love', 'カリフォルニアラブ', 'カリフォルニア・ラヴ']",2Pac - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC5RrGzC-JXglhFW5NhT4r6w,LRt6TdSvHag
Let Me Blow Ya Mind,2018-07-26T03:23:46Z,PT3M51S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",55728570,691532.0,375.0,"['Eve', 'イブ', 'イヴ', 'Gwen Stefani', 'グウェンステファニー', 'グウェン・ステファニー', 'Scorpion', 'Let Me Blow Ya Mind', 'レットミーブロウユアマインド', 'レット・ミー・ブロウ・ユア・マインド']",Eve - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCDp8r3R9SpxXicOlUWFlj0w,5EPJgyX7rvI
The Way I Are,2018-07-31T13:25:52Z,PT3M,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",58821650,506180.0,707.0,"['Timbaland', 'ティンバランド', 'Keri Hilson', 'ケリーヒルソン', 'ケリー・ヒルソン', 'D.O.E.', 'デイオーイー', 'D．O．E．', 'Shock Value', 'The Way I Are', 'ザ・ウェイ・アイ・アーｆｅａｔ．', 'ケリ・ヒルソン＆Ｄ．Ｏ．Ｅ．', 'ザ・ウェイ・アイ・アーfeat. ケリ・ヒルソン＆D.O.E.']",Timbaland - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCStR3TnjvL7CL8ZNFPKmRXw,iM6iO8TD3tM
In Da Club,2018-07-21T11:21:28Z,PT3M14S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",71654676,577890.0,406.0,"['50 Cent', 'フィフティセント', '50セント', ""Get Rich Or Die Tryin'"", 'In Da Club']",50 Cent - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCOcnYBwT1jb6EHlS0cwhNkA,_VXUiAJi5KY
Turn Me On,2017-07-25T04:21:32Z,PT3M13S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",24619153,220856.0,668.0,"['Kevin Lyttle', 'Turn Me On']",Kevin Lyttle - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCL7jBVAZrmbdZtB5BCt5_mw,8pCof_57WVI
Payphone,2018-12-12T11:23:51Z,PT3M52S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",92197518,696521.0,1086.0,"['Maroon 5', 'マルーンファイブ', 'マルーン5', 'Wiz Khalifa', 'ウィズカリファ', 'ウィズ・カリファ', 'Overexposed', 'Payphone', 'ペイフォン']",Maroon 5 - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCdFe4KkWwZ_twpo-UECR-Nw,smKgVuSB18k
My Boo,2017-01-09T16:53:35Z,PT3M44S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",139740482,1066714.0,4365.0,"['Usher', 'アッシャー', '亞瑟小子', 'Alicia Keys', 'アリシアキーズ', '艾莉西亞凱斯', 'Confessions (Expanded Edition)', 'My Boo']",Usher - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCILuIcqzJMtkxCmftNVjNBQ,EDxR5OzuKgE
Womanizer,2017-01-25T19:48:11Z,PT3M45S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",58357307,459423.0,905.0,"['Britney Spears', 'ブリトニースピアーズ', '布蘭妮', 'Circus (Deluxe Version)', 'Womanizer']",Britney Spears - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCIOdfgVAkc_8rxhRAz9WRDw,x9xQZQn-3ok
Mad,2018-07-26T19:47:53Z,PT4M15S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",26047811,266748.0,372.0,"['Ne-Yo', 'ニーヨ', 'NE-YO', 'Year Of The Gentleman', 'Mad', 'マッド']",Ne-Yo - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCOHN2Rba82QVQTLJ3Gumx_g,eoTh9nsjgeU
One In A Million,2018-07-26T02:10:02Z,PT4M4S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",9730196,96030.0,99.0,"['Ne-Yo', 'ニーヨ', 'NE-YO', 'Libra Scale', 'One In A Million', 'ワン・イン・ア・ミリオン']",Ne-Yo - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCOHN2Rba82QVQTLJ3Gumx_g,vcPabhBp8BU
Break Your Heart,2018-07-31T12:01:49Z,PT3M6S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",40561435,294314.0,324.0,"['Taio Cruz', 'タイオクルーズ', 'タイオ・クルーズ', 'Ludacris', 'リュダクリス', 'Rokstarr', 'Break Your Heart', 'ブレイク・ユア・ハート', 'ｆｅａｔ．', 'リュダクリス', 'ブレイク・ユア・ハート feat. リュダクリス']",Taio Cruz - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC59s2CAhIuHrBUa7YsVJdDA,uGi-q0irHlE
Rolling in the Deep,2020-01-03T16:17:25Z,PT3M49S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",33091226,301483.0,161.0,"['Adele', 'Rolling in the Deep']",Adele - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCRw0x9_EfawqmgDI2IgQLLg,4ujBQOzs6Lw
Calm Down,2022-02-10T23:07:54Z,PT3M40S,['https://en.wikipedia.org/wiki/Music'],10384009,132903.0,110.0,"['Rema', 'Ｒｅｍａ', 'Calm Down']",Rema - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCy6qn2oxmoXA4_gBA5Q7zPw,Fm4WiX6i1FE
Toast,2019-03-14T14:31:49Z,PT3M12S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Reggae']",30627001,263248.0,120.0,"['Koffee', 'コフィー', 'Rapture EP', 'Toast']",Koffee - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCSTyhCNj3MK4gRaxszgxLAw,CdXtQm64puA
Miss Independent,2018-07-20T10:21:57Z,PT3M52S,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",35691944,190048.0,345.0,"['Ne-Yo', 'ニーヨ', 'NE-YO', 'Miss Independent', 'ミス・インディペンデント']",Ne-Yo - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCOHN2Rba82QVQTLJ3Gumx_g,_9O74sDh7-8
Keep You Much Longer,2018-07-31T12:33:28Z,PT4M21S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",9416869,52026.0,277.0,"['Akon', 'エイコン', 'Freedom', 'Keep You Much Longer', 'キープ・ユー・マッチ・ロンガー']",Akon - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCRWV7T1N1UFFYsiiEAoUbFw,ZIUT5Y9GSxE
No One,2017-02-20T12:58:04Z,PT4M14S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",17146391,231874.0,47.0,"['Alicia Keys', 'アリシアキーズ', '艾莉西亞凱斯', 'As I Am (Expanded Edition)', 'No One']",Alicia Keys - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCvaP3izVIy3fieneHVV6Drw,6NU-th_NJNs
Girl On Fire (Inferno Version),2017-01-26T12:02:46Z,PT4M31S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",18326623,213303.0,70.0,"['Alicia Keys', 'アリシアキーズ', '艾莉西亞凱斯', 'Nicki Minaj', 'ニッキーミナージュ', 'Girl On Fire']",Alicia Keys - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCvaP3izVIy3fieneHVV6Drw,OCVMBdIzTc0
Juice,2021-10-07T17:01:26Z,PT4M17S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Soul_music']",7160767,52499.0,6.0,"['YCEE', 'Maleek Berry', 'The First Wave', 'Juice']",Ycee - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCFncrKNjte9PqyhZnCFMS-g,OXT74ZqTs6g
Where Is The Love?,2022-03-31T10:05:04Z,PT4M33S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",23226108,233128.0,27.0,"['The Black Eyed Peas', 'ブラックアイドピーズ', 'ブラック・アイド・ピーズ', 'Elephunk', 'Where Is The Love?']",Black Eyed Peas - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UC7JGA3rY8kb0-Epuqenjkzw,RuPr33Jk2A4
OMG,2017-10-19T05:33:43Z,PT4M30S,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",30594174,324022.0,673.0,"['Usher', 'アッシャー', '亞瑟小子', 'will.i.am', 'ウィルアイアム', 'Raymond v Raymond (Expanded Edition)', 'OMG']",Usher - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCILuIcqzJMtkxCmftNVjNBQ,LwRESsl132c
Poker Face,2018-07-31T15:30:17Z,PT3M58S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",83449453,798751.0,2282.0,"['Lady Gaga', 'レディーガガ', 'レディー・ガガ', 'The Fame', 'Poker Face', 'ポーカーフェイス', 'ポーカー・フェイス']",Lady Gaga - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCGKXb1syicud01CJOOFRykg,oG-4Uvhm4lI
The Sweet Escape,2018-12-12T10:23:11Z,PT4M7S,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",10453685,103730.0,67.0,"['Gwen Stefani', 'グウェンステファニー', 'グウェン・ステファニー', 'Akon', 'エイコン', 'The Sweet Escape', 'スウィート・エスケープ', 'エイコン', 'スウィート・エスケープ FEAT. エイコン']",Gwen Stefani - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCAuQUWRAPnCVryLUuPbMphg,PINGWq6L_Lw
I'm Yours,2017-03-10T02:04:58Z,PT4M3S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",61997306,414093.0,69.0,"['Jason Mraz', ""I'm Yours""]",Jason Mraz - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCCy8ziFg2boLhLfJ1h0rhgQ,A93OQy81TYs
Because Of You,2018-08-14T18:36:06Z,PT3M50S,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",30488301,208679.0,159.0,"['Ne-Yo', 'ニーヨ', 'NE-YO', 'Because Of You', 'ビコーズ・オブ・ユー', 'ビコーズオブユー']",Ne-Yo - Topic,Remember 8,PL3vg9bEaC1nr9coYDm6Q_BqnjH1qHW0f-,UCOHN2Rba82QVQTLJ3Gumx_g,04R6YRXmu-o
